date,review,rating,isEdited,title,userName
2023-06-01 09:13:41,"KTP digital (online) tapi proses verifikasi masih harus ada petugas disdukcapil (offline).
Sedikit ribet jika kita pekerja reguler harus izin dahulu.",2,False,Verifikasi,aqshaqshaqsha
2023-05-29 11:26:49,"Di percepat perkenalan Ktp digital ini ke instansi / lembaga lain agar bisa menerima Ktp digital bukan cuma Ktp fisik.
Karena jika sudah di terima ke semua pasti ini sangat bermanfaat di banding Ktp fisik.
Di jaman sekarang orang lebih milih bawa gadget dibanding bawa dompet. 
Semua sudah era digital.
Yuk bisa yukkkk….",5,False,KTP Digital di terima ke semua lembaga,rendss
2023-05-27 12:26:52,mantep bgt deh,4,False,mantep,karinapn
2023-05-26 10:39:55,Sangat membantu...👍🏻👍🏻,5,False,Keren...,Iqbal__
2023-05-27 09:46:28,Tolong saya diapaksa download aplikasi 🥹🥹🥹,1,False,SAYA DIPAKSA,bgxu opong
2023-05-26 08:26:49,Semoga bisa digunakan di segala layanan,5,False,Identitas Digital,fattahul94
2023-05-25 13:16:39,Tidak Perlu Khawatir jika KTP Ketinggalan,5,False,Sangat Membantu,komen komen
2023-05-25 05:57:23,Pemanfaatan data kependudukan,5,False,Bermanfaat,luthenrique21
2023-05-25 07:39:08,Harus minta kode QR dari dukcapil,1,False,Susah,abdul wawa
2023-05-25 04:42:51,Sangat berguna..👍👍👍👍,5,False,IKD mantap..👍👍,pras_utomo
2023-05-25 04:36:41,Memudahkan melihat ktp digital dan KK,5,False,Memudahkan,firdiman
2023-05-25 04:17:57,Semoga bisa tersedia dokumen lainnya seperti bpjs dll,5,False,Tingkatkan,Herysetiawan
2023-05-25 04:06:58,Memudahkan sekali,5,False,👍,Humaray
2023-05-25 03:31:23,Mantap,5,False,👍🏻👍🏻👍🏻👍🏻👍🏻,tans199666383882
2023-08-25 07:42:27,"Yang pada protes bilang digital tapi harus datang ke kantor, mungkin pada tolol kali ya? Itu namanya pemerintah bener2 menjaga keamanan saat verifikasi. Verifikasi ktp digital bener2 terpasang di HP bersangkutan. Kalo verifikasi semudah verifikasi pinjol, ntar kalo data lu disalah gunain orang karena mudah bgt verif nya mau??? 
Yang pada bilang cetak mandiri tapi masih datang ke kelurahan dll, kayanya emang elu sih yang tolol gatau caranya. Cetak mandiri nyetak sendiri padahal, selama itu bukan blangko KTP atau KIA. Makanya kalo tolol itu belajar. Kebiasaan +62 udah tolol, nyolot pula.",5,False,"Buat yang udah baca bintang 1, wajib baca ini.",berlianafd
2023-07-22 07:44:58,"Ini apalimasi online apa offline kenapa tetep harus datang ke dukcapil. Anehh yg kasih bintang 5 pegawainya sendiri. Coba duku mas aplikasinya baru kasih bintang. Biar aplikasinya berkembang, kalau kyk gini mah cuma abisin anggaran rakyat aja. Semoga kedepannya aplikasi pemerintah digarap dengan lebih baik dan bisa bersaing dengan aplikasi swasta",1,False,Aplikasi belum siap,hjskskss
2024-06-06 20:47:45,KORUP BERMODALKAN APLIKASI CUIHHHHHH,1,False,KORUP,soerdjaa
2024-05-21 02:33:26,"NIK GUA 15 DIGIT GIMANA?
GAK BISA PAKAI APK INI?",1,False,Apaansih,aldo2525
2024-03-26 14:13:35,"Dulu urus akte lahir anak sekaligus untuk KIA juga, hasilnya hanya akte lahir yg terbit ,, KIA menyusul alasan dr tmpt kelurahan
 1. Covid 
2. Blangko kosong
3. Nunggu barengan sm yg mau urus KIA
 akhirnya saya malas urus manual lg.
Seneng donk Dapat info bs urus online tapi apahhhhhhh nyuruh tetep datang ke kantor supaya dapat QR verifikasi data.. sama aja bohong donk !!!! Niat mempermudah Ato mempersulit ya???????????????????????",1,False,"Alibi Onlie , QR harus ke kantor dukcapil yang bener aja !",Nelly AP
2024-03-04 05:32:25,MAU DAFTAR AJA HARUS SCAN BARCODE ME DUKCAPIL RIBEEETTTT KORUPSI AJA LU BUKANNYA NGEMBANGIN SISTEM YG BAGUS UDH DIBAYAR JUGA SAMA RAKYAT !!!,1,False,MANA ADA ONLINE TAPI HARUS TETEP KE DUKCAPIL,rdennir
2024-02-28 23:40:25,BURUK SEKALI EVERYBODY,1,False,(   ),jelebuuu
2024-02-05 17:37:03,"ONLINE DARIMANA UJUNG"" NYA DISURUH DTENG KE DUCAKPIL, APUS AJA INI APP KLO GD UPDATE TERBARU HRS NYA OTOMATIS KEKIRIM KE EMAIL KEK, KAN ENAK SIMPLE",1,False,MEMPERSULIT,m4lskutt
2023-10-08 12:07:57,"WKWKWKWK KATANYA ONLINE TP DISURUH SCAN QR KE DUKCAPIL, APUS AJA APPS NYA",1,False,Aplikasi gajelas,Tommmm96s
2023-06-07 01:34:18,"Sangat membantu pelayanan , bintang 100000000000",5,False,Mantap,dyatrii
