date,review,rating,isEdited,userName,title
2023-12-21 15:25:06,Maaf knpa dari tdik pagi sampai sekarang gk bisa kebuka kak aplikasinya padahal saya mau cetak ktp yg baru .. tapi gak bisa mohon bantuanya gima kak🙏,2,False,rosmina anisa,Gk mau kebuka kak aplikasinya
2023-12-19 23:46:46,"Aplikasi nya muter2 trus boro2 masuk ke dalem aplikasinya, hadehhh",1,False,Artupas11,Review Jujur
2023-12-18 02:56:45,Sukses ini aplikasi. Bagus.,5,False,ibnu anwar,Alhamdulillah Beres
2023-12-15 09:19:45,Hah? Ini apa? Aplikasi pemerintah? Dan pemerintah nyalahin anak bangsa karena gak mau ngembangin digitalisasi??? Serius???,3,False,Bukan Sahal,Hah???
2023-12-17 06:36:19,"Ga ngerti lagi apa fungsi app ini kalo ga bisa di buka selalu dengan notifikasi terjadi kesalahan koneksi . 

🤬🤯 ga ngerti lagi dengan kualitas pejabat2 negeri ini / otaknya pasti duit dan duit tapi pelayanan ke masyarakat ( ZONG ) .",1,False,NicholasDtu,Aplikasi paling tolol di Smart phone  buatan negeri
2023-12-16 09:52:22,"Merasakan fasilitas saja belum aplikasi sudah tidak bisa dibuka, dan hanya muter muter loadingnya. Mohon untuk dibenahi supaya bisa dinikmati fasilitasnya 🙏",1,False,Andy301q,Konplain
2023-12-16 00:54:29,Digital sih digital tapi perlu ke Disdukcapil lagi untuk pendampingan dan pemberian QRcode,1,False,Jalak Bali,Tidak efisien
2023-12-15 12:20:16,Tambahkan menu untuk download file dokumennya donk. Kaya KK masa ga bisa di download untuk di print sendiri,1,False,Deddy Supangat,Tidak download
2023-12-15 10:06:51,"Apk ngontol. Dah keluar diapus, giliran mau donlot disuruh ke dukcapil. Asu lh padahal udah pernah kesitu",1,False,zeidelnaufal,Ngontol
2023-12-11 14:56:44,"Dokumen tidak bisa dibuka , pdhl sy yakin jaringan sdh bagus . Sdh cb login ke device andro ttp ngga bs di buka , tlong dnk diperbaiki .
Harus nya siap luncur ya apk sdh bagus dnk ya",3,False,Dibalik kata,Dokumen eror
2023-12-15 03:24:10,Mau install bikin id digital kok liat review verifikasi QR malah harus ke dukcapil kalah sama beli Esim telekomunikasi tinggal scan udh nomor keinstall makanya pekerjaan orang IT yg handal klo mau ke digital jangan asal comot orang jadikan ASN,1,False,izal21,buang waktu
2023-12-14 19:39:36,"Dasar indonesia gak jelas, ktp digital lah ktp online lah.. ujung ujungnya disuruh dateng ke dinas kependudukan buat scan qr code.. kalo belom siap ke masa digital mending ga usah banyak gaya. Siapa yang mau dateng jauh2 buat qr code doang? Makasih pemerintah wacana kalian ga berguna",1,False,Indonesiamundur,Males ngurusnya
2023-12-14 15:52:00,Ini udah bberpa bulan di luncurkan tapi masih itu2 aja fiturnya ya? Apakah aplikasinya sudah tidal digunakan/berfungsi?,2,False,Muhammad sopian tsauri,Kegunaan aplikasi ini?
2023-12-13 15:39:21,"Memang semua aplikasi yg dibuat lembaga pemerintah selalu fail, padahal anggarannya wow. Nyari developernya murah biar anggarannya fokus buat sosialisi, koordinasi, pengembangan, peningkatan, dan pemberdayaan. Dan perjalanan dinas",1,False,zakyarr,😁
2023-12-13 12:56:52,"tolong donk ini gmn sistemnya?. pilihan masuk cuma daftar doang. 
padahal sudah registrasi di bagian IKD disdukcapil kota saya.",1,False,arinprayitno,Sudah registrasi ke disdukcapil tp pas bsknya mau login masa disuruh register lagi
2023-12-13 00:59:41,Admin tolong saya perlu bgt uda coba berkali dokumennya gak mau terbuka uda coba di hp ini itu juga,2,False,Akhlaal,Dokumen tidak mau terbuka
2023-12-12 14:51:00,"Kualitas IT nya receh nih, lawak suruh ke dukcapil juga. Belajar ke bank sono!",1,False,bejo telo,LAWAK
2023-12-12 12:18:45,Ngapain harus aktivasi ke capil lagi sih? Hadeeeh,1,False,rizalefri,Ribet
2023-12-12 06:09:50,"Min, harap bantuan untuk membuka dokumen, mengapa tidak dapat membuka dokumen nya 🥺",1,False,kallabo,Tidak dapat membuka dokumen
2023-12-12 01:45:20,Harus kekantor dukcapil juga… online koq ribet..,1,False,H4nK,Online2an
2023-12-12 01:14:12,Tidak membantu,1,False,g4jsbdjslwkasbajao,Elektronik tapi disuruh ke dukcapil cuma buat dapetin code
2023-12-09 06:06:37,"Kalau digital harusnya tidak perlu ke kantor dukcapil lagi, proses bisnis dari tahap verivikasi harus dikembangkan sehingga verivikasi dapat dilakukan lewat online dan tidak harus datang ke kantor dukcapil.
Saya rasa dengan anggaran yang tersedia tidak mustahil membuat sistem seperti itu.. semoga bisa cepat dikembangkan🙏",1,False,anommahartha,Harus Dikembangkan lagi
2023-12-09 02:05:25,"Ini online tp qr code validasi nya tetep datang ke dukcapil,,klo bisa susah ngapain dipermudah yaakss 🤣🤣🤣",1,False,Paparayz,QR code nya di dukcapil
2023-11-23 06:52:44,Pengajuan pindah tidak bisa diajukan oleh kepala keluarga,3,False,Ard.1,Kepala keluarga tidak bisa pindah
2023-12-09 01:46:55,"Ini kode QR nya buat daftar harus minta ke petugas dukcapil 😂😂😂😂😂 , percuma dong digital tapi harus ke kantor dukcapilnya 🤣🤣🤣🤣",1,False,sachio21,Lucu 😂
2023-12-08 21:12:51,haha harus ke disdukcapil buat scan QR? haha lucu banget orang-orang pemerintah ini,1,False,guruhrang,Pemerintah Bodoh
2023-12-08 08:52:19,"Aplikasi kayak gini kalah sama pinjol dalam verifikasi data 😂 harus ke disdukcapil buat scan QR, pas scan error malah gk bisa wkwk lucu sih duit triliunan dana negara kalau ngehasilin aplikasi sampah kayak gini. Nanti ujung2nya kena hack lagi data kita disebar di dark web njirr sekelas negara gk bisa lindungin data pribadi warga pantes kagak ada uu perlindungan data kalian takut dituntut sama seluruh warga indonesia kayaknya.",1,False,r.gugu,TUTORIAL MEMPERSULIT HIDUP WARGA
2023-12-07 09:01:17,"Kalo lupa pin, cara gantinya gimana ??",2,False,1cnk,Lupa
2023-12-07 07:59:24,"Katanya sih sudah bisa Online tapi harus dateng, sedih sekali, ke banyakan korupsi kali ya. Ribet",1,False,ekoglh,Banyakan canda
2023-12-07 04:38:37,"Ternyata IOS blm bs buka bagian dokumen. Error terus. 

Tolong di update/perbaiki min",4,False,abamss,IOS belum bisa klik bagian Dokumen
2023-12-06 03:26:32,aplikasi bego lemot bgt,1,False,cxnxja,lol
2023-12-04 06:41:45,tolong buat kepemerintahan kenapa saya buka dokume gabisa tolong gunain anggaran dari pemerintah untuk membuat aplikasi yang bisa digunakan dengan baik,1,False,hendra34,eror
2023-12-04 05:55:31,"Cari di berita2 cek kk dan akta kini bisa online dari rumah, ternyata harus datang ke disduknya, aneh tapi nyata namanya digital tapi manual, kan qr bisa dikirim ke email, ini malah dikirim ke petugas di disduk, terus nanti yang datang bisa ratusan, suruh ngantri seharian, atau nanti balik lagi dua minggu kemudian",1,False,Oteweh,Katanya digital nyatanya manual
2023-12-04 05:02:49,"Buat apa laket ktp digital kalo buka dokumen aja ga bisa tolong lah admin, sudah sebulan ga bisa buka dokumen ini jadi saya mau ke bandara gimana ini haduh gimana kinerja pemerintah ini kok di buat online malah jadi kaya gini tolong di respon",1,False,Masalah12,Tidak bisa buka dokumen
2023-12-01 17:58:49,tidak ada menu lupa pin ato reset pin,1,False,rizal.ars,lupa pin
2023-12-01 08:44:03,hmm rada janggal knapa QR codenya harus discan secara FISIK di duscakpil.. btw bukannya QR code (atau apapun bentuk verifikasinya) bs tinggal dikirimkan ke email yg sdh disubmit saat daftar,1,False,Firman Ardi,Barangsiapa memudahkan orang lain …
2023-11-28 08:44:31,"Gini nih latah apa2 dibikin digital pdhl belum cukup ilmunya. Daftar dari 2 minggu lalu sampai sekarang dokumen ga bisa dibuka, loading terus. Magabut banget ini develeopernya",2,False,diendaniel,Dokumen tidak bisa dibuka
2023-11-27 12:55:20,Buka dokumen error terus gagal terus loading mulu padahal internet lancar wifi dan data,1,False,pirmen,Error
2023-11-27 10:01:25,Keluar aplikasi saat sampi ke swa foto udah dicoba berkali kali tetep sama,1,False,EMD DEE,Selalu keluar applikasi waktu Swa foto
2023-11-24 05:23:58,"kenapa ya min dokumen kependudukan saya kok loding eror terus, mohon bantuanya min",2,False,debbaokta,dokumen eror
2023-11-18 06:21:04,"Ketika semua diminta untuk digital, tetapi ketika daftar tetap hrs ke dukcapil untuk scan QR code. WHY?!",1,False,Godanielcroz,Logical Problem design
2023-11-18 04:16:51,"Kirain beneran online masa tetep harus dtg langsung dulu, kirain appsnya udah berubah, developernya jg gak dpt dana lagi yah untuk ngembangin ni aplikasi, gini2 mulu sepertinya, padahal udah byk yg komplen, yah typical pemerintah di indo lah terlalu cuek dan nyepelein",1,False,Dessochan,Apps gak guna
2023-11-13 04:56:45,kek mana harus ke dukcapil lagi lahh hadehh kacau lahh...,1,False,bons29,KATANYA ELEKTRONIK/DIGITAL
2023-11-09 05:44:31,"Mohon info, cara mengambil gambar KTP di aplikasi ini bagaimana ya? Saya perlu mengupload KTP utk keperluan pekerjaan, namun di tombol Bagikan hanya muncul QR Code. Lalu jika di tombol Lihat, KTP muncul namun saat di screenshot tampilannya berwarna hitam. nuwun",3,False,KenaJebakanBetmen,Cara mengambil gambar KTP?
2023-11-12 03:54:31,"Drtd coba login aj ga masuk2, aplikasi apa ini",1,False,Novakw,Ribet
2023-11-09 17:17:13,"blanko abis
suru chat official wa 
di chat centang 1 doang
orang nembak pake duit blanko jadi ada
di suru pake aplikasi
loading mulu
gaada tindakan dari dev
kerja kalean ngapain ?
ongkang” kaki sambil merokok doang ?
kerja setengah hari
perkara telat ambil ktp aja seribet ini
udah s&k ribet",1,False,Babayaga_28,RIBET DI NEGARA SENDIRI
2023-10-23 10:08:30,"tolong diperbaiki , aplikasi force close saat klik Ambil Foto ... iphone xs max versi iOS 16.4.1",3,False,Berry Mubarak,Force Close Iphone XS MAx ios 16.4
2023-11-08 07:35:16,"Aplikasi e ktp mantap,,,,",5,False,steven_raze,Mantap
2023-11-07 04:02:20,"Hanya untuk mendaftar saja sulit, padahal keperluan saya hanya untuk mengganti KTP elektronik yang sudan rusak. Beberapa kali saya coba dikelurahan tetapi gagal, hanya padahal hanya untuk sekedar scan QR code.",1,False,heri.ryono,Applikasi tidak berguna
2023-11-06 20:02:45,"Mohon min ambil tindakan untuk pengembangan, gini gini terus perasaan",2,False,666babu,Dokumen kesalahan terus
2023-11-02 10:12:15,"online tapi kedukcapil juga, lawak banget",2,False,Muhammadfaiz,online??
2023-11-01 14:54:44,😤,4,False,Ninja putih,😮
2023-10-30 04:23:38,"Aplikasi onlin ditujukan agar mempermudah, ini malah mempersulit. Saran aja ya untuk yg buat flow chart aplikasi ini, kenapa scan qr untuk verfikasi harus ke kantor lagi untuk scan qr kan bisa kirim email ya atau bisa kirim kode verfikasi gitu ke no hp. Gitu aja kok repot",1,False,beamantara,Ribet
2023-10-29 13:25:12,dukcapil prima,5,False,zahratul afiqah,dukcapil prima
2023-10-22 01:59:38,"Udah beberapa kali dan beberapa hari mau daftar dan cantumin nomer hp, nunggu kode verif nya gak kunjung dateng. Jadi gak kepake deh ini app",2,False,4393033,Gak dapet kode verif
2023-10-21 15:58:01,Tidak Bisa Buka Dokumen Kependudukan,1,False,Chris Juli Anto,BUG
2023-10-14 15:43:07,tidak muncul apa2,1,False,kontolllodon,tidak bisa digunakan
2023-10-14 09:34:34,"Masih banyak Bugs dalam aplikasi ini, jauh dari layak diterapkan (launched) karena ditemukan banyak warga negara yang antusias penyambut aplikasi IKD ini dan ternyata tidak bisa dibuka aplikasinya terutama FOLDER DOCUMENT
akan terlihat loading terus dan tidak tahu sampai kapan bisa masuk, ini anggapaan awak server sibuk banyak yang masuk tapi jika sudah lebih dari sehari seharusnya bukan lagi karena kesibukan karena server",1,False,liemuel,Aplikasi seharusnya diuji dulu sebelum di launch
2023-10-11 03:00:08,Masa iya cuma daftar ke apps harus ke dukcapil scan QR...lalu apa gunanya ni aplikasi..?,1,False,Faustinusyordan,APA MANFAATNYA ?
2023-10-03 08:43:09,Ini aplikasi gunanya apa ya ? Serius nanya. Hahahah,1,False,Ldiwy,Fungaj
2023-10-05 14:36:23,Saya lupa pin untuk mengurus ktp saya gimana ya,5,False,agil asmara,Lupa pin
2023-10-01 00:54:58,"Lanjutkan proses digitalisasi, males bawa dompet tebel, harus datang ke dukcapil atau kelurahan kl jakarta, ya harusnya emang gitu, tp bisa jg dgn hanya input e ktp dan KK, kan kl e ktp salah dan gak ngelink ke data dukcapil gak bisa, dan kl dah di input orang lain maka eror gak bisa masuk dan harus ke dukcapil.",5,False,Artonpower,Mantaaab..
2023-09-25 05:00:19,Sangat baik dan memudahkan,5,False,Nur🌈,Identitas kependudukan
2023-09-05 04:13:40,"Sudah bisa login, sudah ganti password. Tapi sudah 48 jam belum bisa masuk ke Dokumen. Padahal KTP & KK ada di sini.",3,False,Sijagoanmeong,Bermasalah
2023-09-24 14:01:15,"Pembodohan Publik , yg katanya online harus datang.🫣🤭🤣",1,False,lurah kebon kosong.,Gajelas
2023-09-22 02:52:37,"Aplikasinya Error terus.
Belum juga daftarin PIN tapi sudah ditanya kode pin nya apa?? Bagaimana bisa login?? Aneh",1,False,Pertarungan,PIN nya apa?
2023-09-22 02:27:40,"Dear admin
Apakah Dukcapil bisa di wilayah mana saja? Kebetulan saya KTP Kota Medan yg saat ini sudah berdomisili di Kota Depok. Apakah saya bisa datang ke Dukcapil Depok atau harus ke Dukcapil Kota Medan?",5,False,Kenzo Keenan,Wilayah Dukcapil
2023-09-21 17:42:53,"Mungkin tampilan UI nya diperbagus lagi deh, apalagi ini “identitas digital”. Sekelas sebelah kesehatan mobile jkn aja bagus. Ini biasa aja.",4,False,Ourskyy,Identitas Kependudukn Digital
2023-09-21 11:53:53,"perlu segera di tingkatkan respons aplikasi terhadap kebutuhan akses data kependudukan dan pengajuan pelayanan. layanan integrasi big data dengan bpjs, kpu, operator seluler dll jg agar segera bisa di hadirkan agar menjadi 1 super apps utk data diri dan keluarga",4,False,fort_hans,perlu di tingkatkan respons aplikasi
2023-09-21 05:46:34,Woy gmana ini aplikasinya gk bisa liat ktp gua mau scan ktp gmana ini !!!!,1,False,Dika manggong,Cpns
2023-09-20 06:30:25,😩😩😩😩😩,2,False,085281081056,Lama puol verifikasinya
2023-09-19 06:44:51,terimakasih disdukcapil muba,5,False,putri lais,ikd
2023-09-16 09:36:57,"Cuma bisa dibuka setelah aktivasi di capil
Hari hari berikutnya gabisa dibuka, kesalahan koneksi padahal buka aplikasi lain sinyal lancar.",1,False,male ooh hafshsksbshh,Gagal
2023-09-15 17:03:21,Sudah bagus digital tapi kode QRnya harus ke capil juga 🙂,1,False,Roy_alfarizi,Qr sulit
2023-09-13 10:47:42,"Dukcapil usul dong, registrasi sim card GSM. kan menggunakan NIK dari data dukcapil, tampilkan dong data no handphone yang menggunakan NIK di salah satu menu nya. Jadi pemilik NIK tau data nya di gunakan oleh provider telekomunikasi. Baru paten",5,False,Alfred Tascha,Registrasi Sim Card
2023-09-08 17:41:41,Makin ribet udh bener” Ktp elektronik segala pake digital mana udh bolak balik ke bank bca mau bikin gbsa lagi,2,False,Rendiuji,Wkwk
2023-09-08 07:24:36,"Kacau ini aplikasi , bukan digital ini , ANALOG ini mah , mesti ke kantor lagi , padahal tau sendiri lah birokrasi di negara ini ribet",1,False,Padohu,Aplikasi wakanda
2023-09-05 10:51:19,"Wkwkwkwk, jangan install deh. Harus datang ke dukcapil. Ternyata masih merepotkan. 
Ngga cocok lah kalau untuk orang yg kerja harus ke dukcapil pas hari kerja.
Huffff",1,False,andre.soeg,"Katanya online, ternyata......sampah"
2023-09-01 06:44:19,"Aplikasi sudah bagus
Saya Coba fitur mengubah golongan dari di KK yang asalnya TIDAK TAHU menjadi AB. Sudah seminggu lebih status masih PROSES PERUBAHAN, padahal untuk mengubah Golongan darah tak diperlukan dokumen apapun
Bagaimana ini petugas admin nya ?
Mungkin saja terlalu banyak pekerjaan",4,False,Kartono Faqih,Proses perubahan terlalu lama
2023-09-04 03:13:18,ribet kwkw,1,False,jritbsnshs,apk apani
2023-08-30 06:25:04,"Dapet undangan utk dateng ke kelurahan, tadinya bingung kok download aplikasi aja pake harus ke kantoe kelurahan, eh ternyata pas nyoba harusnpake scan QR oh emang harus dateng undangan huft",4,False,Zenita Asharon,Kurang efisien
2023-08-29 04:39:35,"Barusan nyoba dengan harapan bisa ngecek tanpa harus ke dukcapil, pas abis verifikasi foto lah kokk??? Scar QR yg diberikan petugas dukcapil ????? Ga online dong ini namanyaa",1,False,Volettaaa,Digitalisasi tapi ga digital
2023-08-29 03:32:51,"Eh ini ga bisa di download trus klo mau fotokopi ktp gmn anjirrr gjls bngt dah pemerintah bikin aplikasi tapi ga ada kegunaan gini, mending kaya dulu dah goblokk",1,False,Ramilazilgidhan,Ga jelas anjir
2023-08-22 14:04:32,Min untuk data ktp dan KK tidak bisa di download jadi pdf yah ?,3,False,Wahyu1233838,A
2023-08-25 04:22:54,"Sngat mmbantu, lbih praktis",5,False,stavitagrace,Apk identitas dukcapil
2023-08-24 08:09:48,mboh mumet ndasku,1,False,xxnxxnxxnxxnxxnxxx,karepmu
2023-08-24 02:20:48,"Pas regis pertama, email kenapa musti masukin 2 kali untuk apa keperluannya kalo password sih untuk double confirm ya biar bener2 valid, ini baru regis loh, apalagi dalemnya lebih rusak lagi

Ngabisin anggaran doang, tapi orang yang executenya gak kompeten",1,False,Abadhend,Re-enter email
2023-08-20 03:20:16,"Kenapa ya setiap aplikasi pemerintah itu gak ada yg bener2 di seriusin gitu, gembar gembor online , ahir nya di biarkan , mana ada peningkatan aplikasi ataupun fitur nya, bahkan sebagian fitu gak fungsi 🤦‍♂️",1,False,Aden siroj,Nol
2023-08-17 13:55:25,"KTP elektronik tapi masih fotocopy sana sini KTP Digital tapi masih harus ke Dukcapil Dokumen kependudukan bisa cetak sendiri, tapi Masih harus ke kelurahan/dukcapil L.A.W.A.K 😊",1,False,Josibxcanv,TIDAK DIGITAL SAMA SEKALI
2023-08-17 09:20:32,sorry gw kerja! Gak ada waktu buat ke dukcapil👎🏻,1,False,robertscipio,RIBET!! Ini mah bukan online😂
2023-08-16 09:44:39,Perlu ditingkatkan manfaatnya krn blm bisa dibyk tempat. Masi diminta fisik,1,False,stevencom,Manfaatnya
2023-08-16 08:56:46,Emang QRnya gak bisa digenerate by system aja ? 🤣,1,False,Dhika77,QR OTS
2023-08-15 06:15:48,Katanya digital? Masa harus dateng ke dukcapil? kocak! Gak heran sih paling anggarannya udah abis dimakan sama oknum pejabatnya haha,1,False,shofwanfahma,Tidak efisien
2023-08-14 23:01:18,"bobrok banget sistemnya, emang gajelas semua
pemerintahh",1,False,Dukcapil kocak,t*olol
2023-08-14 12:20:34,lawak bgt katanya online tapi tetep kudu ke kantor banyakin korupsi aja lu padah,1,False,tege.id,Aplikasi Ga Jelas
2023-08-14 08:47:29,"Mau registrasi, eh disuruh scan QR yg diberikan petugas dukcapil.. mesti dateng dong? Buat apee online kalau gitu? Hadehhh",1,False,gunawanchris,Lawak
2023-08-14 10:35:51,gila ya. ketikannya pada gak dijaga semua. dikasih kemudahan malah banyak komentarnya. gitu gitu kalian juga butuh orang yg kerja di dukcapil gausah ngata ngatain. pada gak disekolahin tu mulut?,5,False,sartika putri,-
2023-08-14 05:19:52,Aplikasi pemerindah dengan dana besar dari uang rakyat…. Kok gini? Sampah banget,1,False,Tri Wi,Sangat Amatiran
2023-08-14 01:11:17,"saya download ktp online ini karena males ke disdukcapil yg pelayanannya parah antri lama, mau marah saja eh malah regisnya kesono",1,False,ridhokrnwn,Datang ke capil
2023-08-13 16:59:10,"Semua keluhan sama…
Judulnya aja DIGITAL..
Tetep juga di sruh dateng ke dukcapil.🥵
(Cuma buat scan barcode)
Ntar di sana sruh nunggu lagi???
Kalian semua sok sibuk.!!!",1,False,ptyo23,Lol
2023-08-13 15:26:10,"Apa gunanya email, sama nomor hp kalo tetep verifikasi pake ke dukcapil dulu scan QRCode wahai Pejabat yg terhormat? Email di input 2x, no hp 2x tujuannya supaya tdk salah inputkan? Terus kalo sudah pasti tdk salah input kenapa tdk dikirim ke sana verifikasinya? Kalo harus ke dukcapil ngantri lg, ntar cetak ulang juga harus ngambil lg ke sana. Terus apa bedanya? Nambah2in aplikasi gak mutu doang di hp.",1,False,SultanOthers,Tujuannya ngambang
2023-08-13 10:13:16,"Kalau emang mau online, jangan harus ke dukcapil lah wkwk. Kan bisa verifikasi online gitu sekarang. entah itu scan ktp dll wkwk. hadeeh",1,False,RendraPrimaYoga,Daftar nya Harus Ke dukcapil!! Hadeeeh
2023-08-09 13:26:02,Ngga bisa registrasi,1,False,didotjkt,Fix it
2023-07-21 05:22:40,"Awas lu pada kl sampe data bocor lagi. Segala macem suru digital, pk aplikasi, eh kaga dijaga. Diacak2 hacker, dijual di black market",3,False,tyasukamto,Data jangan bocor
2023-08-02 14:10:59,"Online tapi suruh ke Dukcapil lagi, haduh! Gak mutu! Kalo online ya online, kan yang sudah punya eKTP datanya sudah terekam di Dukcapil. Ngapain juga harus datang verifikasi. Guobl*k tenan! Emang gak bisa matching database yang udah ada? Apa artinya eKTP?",1,False,Bee Mac,Memang senang mempersulit! Parah sih!
2023-07-31 03:22:09,"bikin pelayanan online tapi mesti datang ke kentornya juga buat scan barcode, gunanya online apa tol*l?",1,False,Harplay,"Jangan di install, percuma"
2023-07-28 08:34:41,"update lagi, ini masih banyak bugnya",4,False,521FE80,g
2023-07-27 05:03:22,"Digital ko mesti datang ke dukcapil, masih aja birokrasi panjang",1,False,adit_gudhel,Judulnya digital
2023-07-26 14:58:34,ribet banget,1,False,Tamee1706,ribet
2023-07-26 03:56:58,"Pemerintah kalau mau digital tolong di siapkan di semua platfrom app gedget jangan hanya ada di play store dan Apple Store saja, HP huawei legal dan resmi di indonesia jd harus nya app digital kependudukan sudah siap di semua platform,",1,False,multirasa,App tidak tersedia di Huawei Apps
2023-07-25 06:30:44,Digital tapi harus datang ke Dukcapil 😂😂😂😂😂 KOCAK!!! Dipikir Dukcapil kayak kantor BRI atau BRILink. 🤣🤣🤣🤣,1,False,Suyad,Unfaedah
2023-07-24 18:03:40,"aplikasi tolol, abisin anggaran negara, kerja yang bener lah! dimana mana bikin aplikasi tujuannya untuk mempermudah secara online, taunya tetap harus rekam offline juga!!",1,False,chaerulium,tikus negara
2023-07-20 16:27:01,Saya tidak dapat memasukan PIN angka 0 di HP saya dikarenakan layar kurang panjang. Mohon diperbaharui aplikasi yang dapat menyesuaikan HP.,2,False,firmanyulianto,Kurang maksimal
2023-07-20 17:17:39,Suruh eko ngehadep gw sini dulu,5,False,Acidine,Buat eko
2023-07-13 06:08:54,"Sekelas kementrian gak bisa hire UI/UX yang proper. Sini hire saya pak, saya bantuin dah ikhlas. Kasian mata seluruh penduduk indonesia",2,False,tkhnvsy,"UI/UX bikin sakit mata, pusing"
2023-07-18 04:49:52,Proyek lagi,1,False,proyekLagi,Proyek lagi
2023-07-16 14:44:32,"Kalo belom siap ke digital jangan dulu deh, ribetttt. Tinggal input data atau tarik data lama bagi yang sudah punya ktp. Ini ngapain verifikasi lagi ke dukcapil...",1,False,warga sipillllllll,Aplikasi percuma
2023-07-15 06:24:25,"KTP udh elektronik ngurus apa"" harus foto copy sekarang IKD gak gunaaa",1,False,Andik1865,Ribet
2023-07-07 03:10:52,Semoga kedepannyaa aplikasi ini makin berkembang,4,False,Gung Indra 88,Aplikasi pemerintah
2023-07-09 07:05:58,Mohon diperbaiki,1,False,IBENK69r,GAK BISA MASUK KELUAR SENDIRI
2023-07-08 04:32:57,Selama masih diperlukan token ke dukcapil bukan mempermudah layanan tapi masih saja susah,1,False,Ibanez Pratama,Layanan digital tp tetap ke dukcapil
2023-07-06 04:15:26,"Aplikasi nya eror min , tidak bisa login , invalid terus , padahal data sudah sesuai kk , scan barcode invalid , mohon di perbaik , trimakasih",1,False,hendy suhaedy,Tidak bisa login
2023-07-06 03:33:10,Aplikasi yang daftarnya sangat ribet karna harus ke dukcapil. dan belum bisa di gunakan di tempat pelayanan lainnya.,1,False,Kinza1004,Buruk
2023-06-28 01:53:47,bagaimana dengan kami yg diluar negeri .. mau akses digital tapi musti scan dulu ehehehee.. agak ribett,4,False,Mat Aripin,Ipin Kalbar
2023-07-02 05:01:11,"Konsepnya sih bagus, cuman untuk saat ini kalau ga bisa share ktp lewat gambar sedikit menyusahkan, karena banyak yang masih butuh gambar ktp, seperti buka asuransi, cc, dll. Bagikan lewat qr jg ga berfungsi? Bilang not found. Mungkin sementara sebelum semuanya siap fitur untuk share ktp lewat gambar bs dinyalakan, seperti bisa di screen shoot atau bs diunduh. 
Karena sekarang saya bingung mau urus dokumen yang lain, ga ada ktp fisik, ktp digital ga bisa di share 😅",1,False,vernic90,Ga bisa bagikan ktp
2023-06-30 23:22:37,"Pakai aplikasi digital tapi tetap harus datang secara offline, ribet pak",1,False,dibya a,Ribet
2023-06-25 04:20:44,Buat E KTP digital ternyata harus datang ke disdukcapil juga ternyata. Untuk scan barcode dll. Sama aja pak kalau begitu dengan cetak e ktp digital. Info e KTP saya sdh tdk jelas terbaca apapun.,4,False,Jon Bagus,E KTP
2023-06-26 10:27:46,"Tetap aja tidak bisa buat aecara mandiri, mbok ya kalo yg namanya sdh elektronik ada pilihan  buat secara mandiri tanpa ada perlu embel2 validasi segala macemnya, untuk validasi yg dibutuhkan harusnya bisa menggunakan fasilitas vidio call atau sejenisnya, dan buatlah se-efisien mungkin tanpa perlu ada sistem offline.",1,False,akanbchhu,Elektronik sih keren tapi…
2023-06-23 21:33:30,Aplikasi ribet,1,False,Dukcapil id,Aplikasi ribet
2023-06-22 06:07:00,"Mohon diperbaiki aplikasinya untuk verifikasi cukup dengan foto ktp dan wajah memegang ktp. Tidak perlu verifikasi ke kantor kelurahan ribet, buang2 waktu saja.
Perbankan dan Aplikasi e commerce saja sdh lebih baik dan cepat. 
Ayo dukcapil ditunggu terobosan terbaiknya.",1,False,anoname1,Tidak Praktis
2023-06-23 05:29:26,"bagus sih, tapi keamanan nya perlu dipertanyakan yaaa???? gimana untuk kedepan",5,False,Faris adrian,bagus
2023-06-23 01:02:40,Dukcapil bisa,5,False,Fandef,Ikd
2023-06-20 08:47:28,"Sok-sok an mau digital/online tapi tetap aja musti datang ke kantor utk scan QR. Berapa nilai anggaran nya utk bikin aplikasi ini? Balikin aja anggaran nya, biar offline lagi‼️",1,False,Reallydoes,Buang-buang anggaran‼️
2023-06-22 00:54:54,"Sekuritas aplikasinya bagus, verifikasinya juga bagus harus offline, prosesnya cepat. Cuman masih sering down servernya. Kasian masyarakat yg sudah meluangkan waktu di hari kerja malah terhambat. Kalo bisa ada hari layanan di weekend mungkin bisa lebih banyak masyarakat yg mau mendukung implementasi program ini",5,False,zizi yoyo,Semoga semakin handal
2023-06-19 22:54:54,Semoga bermanfaat dan makin memudahkan dalam pelayanan,1,False,aznifa,Mantap
2023-06-20 01:29:05,Untuk apa ini?,5,False,incho69,Masyarakat
2023-06-19 06:24:28,Masak mau bikin identitas digital harus disuruh pake Gmail. Padahal emailnya cuma punya outlook. Kalo pake outlook nggak bisa dan ga dapat verifikasi email buat aktifasi.🫣,1,False,Auyokri,Developer Appnya Cupu
2023-06-15 02:44:20,Kalo hrs reg. ke kantor mh nya atuh kr naon dibikin e-id yg seharusnya mmbantu ini malah sebaliknya 😩,1,False,Comsenta,Hadeuh
2023-06-19 02:06:47,"Untuk pelayanan KTP Digital oleh pihak Kemendagri sangat memuaskan Pelayanan, cepat dan ramah",5,False,ibu ijja,IKD
2023-06-16 09:55:26,Sangat setuju sekali adanya aplikasi ini👍👍,5,False,biiiiiiillllllllaaaaaaaaah,Bilaaaa
2023-06-15 02:50:43,hatur nuhun..,5,False,ratu anggista,hatur nuhun..
